district,year,week,temp,rainfall,humidity
cumilla,2014,41,28,40,81
cumilla,2014,42,27,20,83
cumilla,2014,43,27,0,80
cumilla,2014,44,24,4,81
cumilla,2014,45,27,0,81
cumilla,2014,46,24,0,80
cumilla,2014,47,23,0,80
cumilla,2014,48,20,0,82
cumilla,2014,49,21,0,82
cumilla,2014,50,18,0,91
cumilla,2014,51,19,0,82
cumilla,2014,52,18,0,80
cumilla,2015,1,21,1,82
cumilla,2015,2,17,0,80
cumilla,2015,3,19,0,80
cumilla,2015,4,18,0,82
cumilla,2015,5,19,0,72
cumilla,2015,6,20,0,72
cumilla,2015,7,20,0,73
cumilla,2015,8,22,24,77
cumilla,2015,9,25,0,79
cumilla,2015,10,23,11,73
cumilla,2015,11,24,0,68
cumilla,2015,12,25,0,66
cumilla,2015,13,27,0,74
cumilla,2015,14,26,100,83
cumilla,2015,15,27,24,82
cumilla,2015,16,28,19,75
cumilla,2015,17,27,63,82
cumilla,2015,18,27,9,82
cumilla,2015,19,28,17,80
cumilla,2015,20,28,42,83
cumilla,2015,21,30,70,79
cumilla,2015,22,29,49,83
cumilla,2015,23,31,4,79
cumilla,2015,24,28,66,87
cumilla,2015,25,29,15,83
cumilla,2015,26,27,201,93
cumilla,2015,27,29,25,84
cumilla,2015,28,29,177,88
cumilla,2015,29,28,265,90
cumilla,2015,30,27,247,90
cumilla,2015,31,27,128,84
cumilla,2015,32,29,1,82
cumilla,2015,33,29,4,84
cumilla,2015,34,28,119,87
cumilla,2015,35,29,11,84
cumilla,2015,36,27,114,89
cumilla,2015,37,29,36,81
cumilla,2015,38,29,36,81
cumilla,2015,39,28,191,87
cumilla,2015,40,30,0,80
cumilla,2015,41,27,41,85
cumilla,2015,42,27,2,81
cumilla,2015,43,27,1,79
cumilla,2015,44,26,0,79
cumilla,2015,45,26,0,77
cumilla,2015,46,24,0,76
cumilla,2015,47,24,1,79
cumilla,2015,48,23,0,76
cumilla,2015,49,23,2,79
cumilla,2015,50,22,0,81
cumilla,2015,51,18,8,79
cumilla,2015,52,18,0,69
cumilla,2015,53,19,0,79
cumilla,2016,1,20,0,78
cumilla,2016,2,18,0,76
cumilla,2016,3,18,1,78
cumilla,2016,4,18,0,75
cumilla,2016,5,20,0,73
cumilla,2016,6,22,22,82
cumilla,2016,7,25,0,80
cumilla,2016,8,25,25,77
cumilla,2016,9,25,0,78
cumilla,2016,10,27,7,78
cumilla,2016,11,26,0,70
cumilla,2016,12,27,0,75
cumilla,2016,13,25,130,87
cumilla,2016,14,28,53,85
cumilla,2016,15,29,0,82
cumilla,2016,16,30,0,78
cumilla,2016,17,30,0,77
cumilla,2016,18,27,56,79
cumilla,2016,19,29,47,77
cumilla,2016,20,27,221,85
cumilla,2016,21,28,110,83
cumilla,2016,22,29,58,78
cumilla,2016,23,28,109,85
cumilla,2016,24,29,17,82
cumilla,2016,25,29,33,84
cumilla,2016,26,29,22,81
cumilla,2016,27,28,151,88
cumilla,2016,28,28,101,86
cumilla,2016,29,27,237,89
cumilla,2016,30,28,53,84
cumilla,2016,31,29,38,79
cumilla,2016,32,28,39,85
cumilla,2016,33,29,50,82
cumilla,2016,34,29,131,82
cumilla,2016,35,29,75,83
cumilla,2016,36,28,19,86
cumilla,2016,37,28,45,86
cumilla,2016,38,29,0,84
cumilla,2016,39,29,17,81
cumilla,2016,40,28,26,85
cumilla,2016,41,27,33,86
cumilla,2016,42,28,0,76
cumilla,2016,43,27,52,81
cumilla,2016,44,26,143,84
cumilla,2016,45,24,47,83
cumilla,2016,46,24,0,76
cumilla,2016,47,22,0,79
cumilla,2016,48,23,0,77
cumilla,2016,49,22,0,78
cumilla,2016,50,20,0,80
cumilla,2016,51,21,0,80
cumilla,2016,52,20,0,80
cumilla,2017,1,19,0,81
cumilla,2017,2,18,0,65
cumilla,2017,3,19,0,70
cumilla,2017,4,21,0,73
cumilla,2017,5,20,0,71
cumilla,2017,6,22,0,69
cumilla,2017,7,23,0,68
cumilla,2017,8,23,8,75
cumilla,2017,9,23,0,74
cumilla,2017,10,23,203,84
cumilla,2017,11,23,11,68
cumilla,2017,12,23,15,80
cumilla,2017,13,27,2,84
cumilla,2017,14,26,103,84
cumilla,2017,15,28,0,78
cumilla,2017,16,25,153,84
cumilla,2017,17,27,105,83
cumilla,2017,18,28,19,79
cumilla,2017,19,29,28,80
cumilla,2017,20,29,119,81
cumilla,2017,21,31,8,76
cumilla,2017,22,27,114,86
cumilla,2017,23,29,157,80
cumilla,2017,24,28,138,87
cumilla,2017,25,28,68,83
cumilla,2017,26,29,63,82
cumilla,2017,27,28,138,88
cumilla,2017,28,29,66,84
cumilla,2017,29,28,201,88
cumilla,2017,30,28,211,88
cumilla,2017,31,29,74,81
cumilla,2017,32,28,230,89
cumilla,2017,33,29,140,81
cumilla,2017,34,29,72,80
cumilla,2017,35,29,22,84
cumilla,2017,36,28,43,86
cumilla,2017,37,28,109,86
cumilla,2017,38,29,57,83
cumilla,2017,39,28,58,89
cumilla,2017,40,29,12,81
cumilla,2017,41,29,6,81
cumilla,2017,42,27,249,86
cumilla,2017,43,26,0,78
cumilla,2017,44,25,5,78
cumilla,2017,45,26,0,76
cumilla,2017,46,26,5,79
cumilla,2017,47,23,0,75
cumilla,2017,48,21,0,79
cumilla,2017,49,21,50,80
cumilla,2017,50,21,112,85
cumilla,2017,51,20,0,85
cumilla,2017,52,21,0,78
cumilla,2018,1,18,0,76
cumilla,2018,2,15,0,80
cumilla,2018,3,18,0,76
cumilla,2018,4,19,0,71
cumilla,2018,5,19,0,80
cumilla,2018,6,22,0,81
cumilla,2018,7,22,0,68
cumilla,2018,8,24,0,75
cumilla,2018,9,25,0,76
cumilla,2018,10,25,0,68
cumilla,2018,11,26,0,79
cumilla,2018,12,27,0,73
cumilla,2018,13,26,21,76
cumilla,2018,14,26,17,78
cumilla,2018,15,27,19,77
cumilla,2018,16,26,100,81
cumilla,2018,17,27,60,75
cumilla,2018,18,26,93,83
cumilla,2018,19,26,111,83
cumilla,2018,20,26,125,84
cumilla,2018,21,28,81,82
cumilla,2018,22,29,72,79
cumilla,2018,23,29,54,80
cumilla,2018,24,28,208,88
cumilla,2018,25,29,145,84
cumilla,2018,26,28,59,83
cumilla,2018,27,28,100,85
cumilla,2018,28,29,14,78
cumilla,2018,29,29,39,81
cumilla,2018,30,27,107,88
cumilla,2018,31,28,31,87
cumilla,2018,32,29,12,79
cumilla,2018,33,30,22,78
cumilla,2018,34,29,49,84
cumilla,2018,35,28,8,84
cumilla,2018,36,28,16,81
cumilla,2018,37,28,50,84
cumilla,2018,38,29,20,79
cumilla,2018,39,29,29,84
cumilla,2018,40,29,0,79
cumilla,2018,41,25,35,88
cumilla,2018,42,27,0,75
cumilla,2018,43,26,0,77
cumilla,2018,44,25,7,83
cumilla,2018,45,24,0,78
cumilla,2018,46,23,0,80
cumilla,2018,47,21,0,79
cumilla,2018,48,22,0,73
cumilla,2018,49,20,0,77
cumilla,2018,50,20,0,74
cumilla,2018,51,18,7,84
cumilla,2018,52,17,0,73
cumilla,2019,1,19,0,69
cumilla,2019,2,18,0,73
cumilla,2019,3,18,0,76
cumilla,2019,4,21,0,73
cumilla,2019,5,20,0,69
cumilla,2019,6,21,0,66
cumilla,2019,7,21,0,74
cumilla,2019,8,23,9,78
cumilla,2019,9,20,64,80
cumilla,2019,10,22,15,77
cumilla,2019,11,26,1,77
cumilla,2019,12,25,10,79
cumilla,2019,13,26,0,67
cumilla,2019,14,25,160,83
cumilla,2019,15,26,78,82
cumilla,2019,16,28,0,74
cumilla,2019,17,29,0,70
cumilla,2019,18,29,103,80
cumilla,2019,19,30,1,79
cumilla,2019,20,28,43,79
cumilla,2019,21,29,86,80
cumilla,2019,22,30,64,79
cumilla,2019,23,28,57,86
cumilla,2019,24,29,89,83
cumilla,2019,25,30,21,80
cumilla,2019,26,30,7,80
cumilla,2019,27,29,24,83
cumilla,2019,28,27,269,92
cumilla,2019,29,30,89,82
cumilla,2019,30,29,49,82
cumilla,2019,31,27,77,88
cumilla,2019,32,29,10,79
cumilla,2019,33,30,24,79
cumilla,2019,34,29,49,84
cumilla,2019,35,29,7,82
cumilla,2019,36,28,12,82
cumilla,2019,37,28,55,86
cumilla,2019,38,30,20,77
cumilla,2019,39,29,29,85
cumilla,2019,40,29,14,81
cumilla,2019,41,28,6,82
cumilla,2019,42,28,29,83
cumilla,2019,43,26,220,82
cumilla,2019,44,24,5,78
cumilla,2019,45,26,0,75
cumilla,2019,46,25,4,78
cumilla,2019,47,24,1,75
cumilla,2019,48,22,0,79
cumilla,2019,49,22,0,78
cumilla,2019,50,21,0,78
cumilla,2019,51,20,0,81
cumilla,2019,52,21,0,80
cumilla,2020,1,19,36,85
cumilla,2020,2,17,3,84
cumilla,2020,3,19,0,80
cumilla,2020,4,17,0,73
cumilla,2020,5,18,0,75
cumilla,2020,6,19,0,64
cumilla,2020,7,20,0,71
cumilla,2020,8,22,0,70
cumilla,2020,9,22,5,74
cumilla,2020,10,23,2,75
cumilla,2020,11,25,0,63
cumilla,2020,12,25,0,63
cumilla,2020,13,27,0,69
cumilla,2020,14,26,20,72
cumilla,2020,15,27,18,78
cumilla,2020,16,27,31,77
cumilla,2020,17,25,121,85
cumilla,2020,18,26,53,84
cumilla,2020,19,28,56,79
cumilla,2020,20,29,52,80
cumilla,2020,21,29,54,81
cumilla,2020,22,27,108,82
cumilla,2020,23,28,119,85
cumilla,2020,24,28,145,86
cumilla,2020,25,28,105,87
cumilla,2020,26,29,58,86
cumilla,2020,27,29,79,83
cumilla,2020,28,28,78,88
cumilla,2020,29,29,61,86
cumilla,2020,30,28,266,89
cumilla,2020,31,29,58,86
cumilla,2020,32,30,34,83
cumilla,2020,33,29,30,84
cumilla,2020,34,27,53,88
cumilla,2020,35,29,92,83
cumilla,2020,36,29,13,82
cumilla,2020,37,29,46,85
cumilla,2020,38,29,14,84
cumilla,2020,39,27,227,91
cumilla,2020,40,29,5,87
cumilla,2020,41,29,0,83
cumilla,2020,42,29,8,82
cumilla,2020,43,27,134,88
cumilla,2020,44,28,72,83
cumilla,2020,45,25,1,78
cumilla,2020,46,26,0,74
cumilla,2020,47,23,19,80
cumilla,2020,48,22,0,77
cumilla,2020,49,22,0,82
cumilla,2020,50,20,0,88
cumilla,2020,51,19,0,76
cumilla,2020,52,18,0,77
cumilla,2020,53,18,0,78
cumilla,2021,1,21,0,79
cumilla,2021,2,19,0,73
cumilla,2021,3,18,0,82
cumilla,2021,4,17,0,79
cumilla,2021,5,19,0,71
cumilla,2021,6,20,0,71
cumilla,2021,7,23,0,69
cumilla,2021,8,24,0,76
cumilla,2021,9,26,0,77
cumilla,2021,10,26,0,77
cumilla,2021,11,26,0,68
cumilla,2021,12,28,0,62
cumilla,2021,13,28,0,77
cumilla,2021,14,28,0,75
cumilla,2021,15,28,3,76
cumilla,2021,16,29,0,71
cumilla,2021,17,29,0,70
cumilla,2021,18,27,15,75
cumilla,2021,19,28,50,77
cumilla,2021,20,31,2,73
cumilla,2021,21,29,65,76
cumilla,2021,22,27,73,88
cumilla,2021,23,28,94,84
cumilla,2021,24,27,63,86
cumilla,2021,25,28,5,85
cumilla,2021,26,27,253,90
cumilla,2021,27,29,134,82
cumilla,2021,28,29,18,82
cumilla,2021,29,29,164,86
cumilla,2021,30,28,100,87
cumilla,2021,31,29,35,85
cumilla,2021,32,28,157,89
cumilla,2021,33,28,50,88
cumilla,2021,34,29,32,84
cumilla,2021,35,29,156,84
cumilla,2021,36,30,118,80
cumilla,2021,37,28,158,85
cumilla,2021,38,29,12,84
cumilla,2021,39,29,107,84
cumilla,2021,40,29,33,86
cumilla,2021,41,30,29,81
cumilla,2021,42,27,53,85
cumilla,2021,43,27,0,78
cumilla,2021,44,24,0,75
cumilla,2021,45,25,3,79
cumilla,2021,46,23,33,83
cumilla,2021,47,23,0,77
cumilla,2021,48,22,0,79
cumilla,2021,49,22,164,85
cumilla,2021,50,19,0,79
cumilla,2021,51,18,0,80
cumilla,2021,52,19,0,77
cumilla,2022,1,19,0,83
cumilla,2022,2,20,2,81
cumilla,2022,3,19,0,79
cumilla,2022,4,19,4,75
cumilla,2022,5,19,19,79
cumilla,2022,6,19,0,73
cumilla,2022,7,20,0,68
cumilla,2022,8,23,4,74
cumilla,2022,9,24,0,65
cumilla,2022,10,25,0,66
cumilla,2022,11,27,0,66
cumilla,2022,12,27,0,79
cumilla,2022,13,27,10,84
cumilla,2022,14,28,0,80
cumilla,2022,15,29,2,82
cumilla,2022,16,27,51,82
cumilla,2022,17,29,7,80
cumilla,2022,18,27,78,81
cumilla,2022,19,28,69,87
cumilla,2022,20,29,66,81
cumilla,2022,21,28,39,84
cumilla,2022,22,28,53,85
cumilla,2022,23,29,106,85
cumilla,2022,24,27,92,90
cumilla,2022,25,28,80,87
cumilla,2022,26,29,32,85
cumilla,2022,27,30,12,82
cumilla,2022,28,30,17,78
cumilla,2022,29,29,17,85
cumilla,2022,30,29,95,87
cumilla,2022,31,29,25,84
cumilla,2022,32,29,17,82
cumilla,2022,33,29,46,83
cumilla,2022,34,29,11,84
cumilla,2022,35,29,14,85
cumilla,2022,36,29,118,86
cumilla,2022,37,27,67,90
cumilla,2022,38,28,32,85
cumilla,2022,39,29,58,85
cumilla,2022,40,29,22,83
cumilla,2022,41,28,49,83
cumilla,2022,42,28,7,82
cumilla,2022,43,25,91,83
cumilla,2022,44,27,0,80
cumilla,2022,45,25,0,77
cumilla,2022,46,24,0,74
cumilla,2022,47,23,0,76
cumilla,2022,48,24,0,72
cumilla,2022,49,21,0,77
cumilla,2022,50,20,0,83
cumilla,2022,51,19,0,79
cumilla,2022,52,18,2,85
cumilla,2023,1,16,0,87
cumilla,2023,2,19,0,75
cumilla,2023,3,18,0,72
cumilla,2023,4,21,0,77
cumilla,2023,5,21,0,73
cumilla,2023,6,21,0,80
cumilla,2023,7,21,0,67
cumilla,2023,8,24,0,78
cumilla,2023,9,25,0,69
cumilla,2023,10,25,0,64
cumilla,2023,11,25,0,76
cumilla,2023,12,24,42,82
cumilla,2023,13,25,66,83
cumilla,2023,14,27,0,74
cumilla,2023,15,30,0,72
cumilla,2023,16,29,13,79
cumilla,2023,17,29,8,66
cumilla,2023,18,28,5,73
cumilla,2023,19,30,0,69
cumilla,2023,20,27,47,78
cumilla,2023,21,27,62,81
cumilla,2023,22,31,0,73
cumilla,2023,23,29,112,84
cumilla,2023,24,28,118,86
cumilla,2023,25,29,95,84
cumilla,2023,26,28,268,89
cumilla,2023,27,29,33,83
cumilla,2023,28,29,33,84
cumilla,2023,29,30,5,79
cumilla,2023,30,30,72,83
cumilla,2023,31,28,74,88
cumilla,2023,32,28,259,90
cumilla,2023,33,29,34,84
cumilla,2023,34,28,28,86
cumilla,2023,35,30,210,84
cumilla,2023,36,30,71,83
cumilla,2023,37,30,42,81
cumilla,2023,38,27,127,88
cumilla,2023,39,29,4,83
cumilla,2023,40,27,77,89
cumilla,2023,41,28,49,84
cumilla,2023,42,28,0,78
cumilla,2023,43,26,4,82
cumilla,2023,44,27,0,76
cumilla,2023,45,24,0,78
cumilla,2023,46,25,122,81
cumilla,2023,47,24,0,81
cumilla,2023,48,24,0,79
cumilla,2023,49,22,33,85
cumilla,2023,50,19,0,84
cumilla,2023,51,20,0,79
cumilla,2023,52,21,0,83
Dhaka,1960,52,22,1,80
Dhaka,1961,1,19,1,74
Dhaka,1961,2,17,0,67
Dhaka,1961,3,19,0,72
Dhaka,1961,4,20,0,69
Dhaka,1961,5,21,11,72
Dhaka,1961,6,17,1,78
Dhaka,1961,7,17,0,64
Dhaka,1961,8,21,0,53
Dhaka,1961,9,25,11,70
Dhaka,1961,10,26,1,66
Dhaka,1961,11,28,0,71
Dhaka,1961,12,28,8,72
Dhaka,1961,13,27,0,64
Dhaka,1961,14,26,182,68
Dhaka,1961,15,31,0,63
Dhaka,1961,16,28,6,77
Dhaka,1961,17,29,17,74
Dhaka,1961,18,28,3,75
Dhaka,1961,19,28,58,81
Dhaka,1961,20,30,2,81
Dhaka,1961,21,29,47,82
Dhaka,1961,22,27,242,89
Dhaka,1961,23,27,122,90
Dhaka,1961,24,26,369,90
Dhaka,1961,25,29,202,82
Dhaka,1961,26,29,43,85
Dhaka,1961,27,27,67,91
Dhaka,1961,28,27,166,90
Dhaka,1961,29,28,49,85
Dhaka,1961,30,29,1,83
Dhaka,1961,31,27,158,91
Dhaka,1961,32,28,55,87
Dhaka,1961,33,29,11,86
Dhaka,1961,34,28,34,86
Dhaka,1961,35,28,46,87
Dhaka,1961,36,28,9,86
Dhaka,1961,37,29,31,84
Dhaka,1961,38,27,126,89
Dhaka,1961,39,28,39,88
Dhaka,1961,40,28,30,86
Dhaka,1961,41,28,2,83
Dhaka,1961,42,26,15,83
Dhaka,1961,43,26,4,81
Dhaka,1961,44,24,1,79
Dhaka,1961,45,23,0,82
Dhaka,1961,46,22,0,74
Dhaka,1961,47,20,0,72
Dhaka,1961,48,19,0,76
Dhaka,1961,49,18,0,74
Dhaka,1961,50,17,0,75
Dhaka,1961,51,15,0,81
Dhaka,1961,52,15,0,76
Dhaka,1962,1,16,0,73
Dhaka,1962,2,18,0,70
Dhaka,1962,3,15,0,65
Dhaka,1962,4,18,0,71
Dhaka,1962,5,18,0,67
Dhaka,1962,6,20,9,70
Dhaka,1962,7,21,0,65
Dhaka,1962,8,22,0,61
Dhaka,1962,9,23,6,62
Dhaka,1962,10,23,6,61
Dhaka,1962,11,26,0,47
Dhaka,1962,12,28,0,42
Dhaka,1962,13,30,0,45
Dhaka,1962,14,29,7,67
Dhaka,1962,15,30,2,63
Dhaka,1962,16,27,40,67
Dhaka,1962,17,27,63,75
Dhaka,1962,18,26,96,78
Dhaka,1962,19,27,19,79
Dhaka,1962,20,29,31,78
Dhaka,1962,21,30,13,76
Dhaka,1962,22,27,119,85
Dhaka,1962,23,28,91,89
Dhaka,1962,24,27,35,88
Dhaka,1962,25,28,32,85
Dhaka,1962,26,28,14,86
Dhaka,1962,27,29,18,82
Dhaka,1962,28,30,93,80
Dhaka,1962,29,28,91,88
Dhaka,1962,30,28,140,90
Dhaka,1962,31,29,36,86
Dhaka,1962,32,28,68,85
Dhaka,1962,33,27,79,88
Dhaka,1962,34,27,94,88
Dhaka,1962,35,29,9,84
Dhaka,1962,36,29,171,85
Dhaka,1962,37,28,49,85
Dhaka,1962,38,28,161,86
Dhaka,1962,39,28,14,83
Dhaka,1962,40,28,104,84
Dhaka,1962,41,27,5,73
Dhaka,1962,42,26,2,72
Dhaka,1962,43,27,3,79
Dhaka,1962,44,23,66,82
Dhaka,1962,45,23,0,74
Dhaka,1962,46,23,0,74
Dhaka,1962,47,22,0,76
Dhaka,1962,48,19,0,75
Dhaka,1962,49,21,0,74
Dhaka,1962,50,18,0,73
Dhaka,1962,51,18,0,77
Dhaka,1962,52,17,0,73
Dhaka,1963,1,16,0,70
Dhaka,1963,2,17,0,68
Dhaka,1963,3,16,0,70
Dhaka,1963,4,19,0,64
Dhaka,1963,5,20,0,58
Dhaka,1963,6,21,0,60
Dhaka,1963,7,22,0,62
Dhaka,1963,8,24,0,52
Dhaka,1963,9,23,0,54
Dhaka,1963,10,26,0,55
Dhaka,1963,11,25,50,61
Dhaka,1963,12,27,0,53
Dhaka,1963,13,27,1,47
Dhaka,1963,14,28,3,61
Dhaka,1963,15,26,3,69
Dhaka,1963,16,27,54,75
Dhaka,1963,17,28,13,63
Dhaka,1963,18,25,118,81
Dhaka,1963,19,27,8,80
Dhaka,1963,20,28,52,79
Dhaka,1963,21,28,17,78
Dhaka,1963,22,28,80,82
Dhaka,1963,23,28,159,85
Dhaka,1963,24,27,76,89
Dhaka,1963,25,28,331,91
Dhaka,1963,26,30,24,81
Dhaka,1963,27,29,18,82
Dhaka,1963,28,28,194,90
Dhaka,1963,29,28,101,87
Dhaka,1963,30,29,67,86
Dhaka,1963,31,28,106,85
Dhaka,1963,32,28,47,87
Dhaka,1963,33,28,26,85
Dhaka,1963,34,29,15,84
Dhaka,1963,35,29,16,85
Dhaka,1963,36,29,61,82
Dhaka,1963,37,29,42,86
Dhaka,1963,38,28,96,87
Dhaka,1963,39,28,1,85
Dhaka,1963,40,28,10,83
Dhaka,1963,41,28,25,86
Dhaka,1963,42,28,15,78
Dhaka,1963,43,24,111,86
Dhaka,1963,44,25,24,83
Dhaka,1963,45,23,4,77
Dhaka,1963,46,22,0,77
Dhaka,1963,47,22,0,77
Dhaka,1963,48,22,0,74
Dhaka,1963,49,20,3,74
Dhaka,1963,50,21,0,75
Dhaka,1963,51,18,0,74
Dhaka,1963,52,18,0,74
Dhaka,1964,1,18,1,73
Dhaka,1964,2,20,0,76
Dhaka,1964,3,16,0,66
Dhaka,1964,4,17,8,71
Dhaka,1964,5,15,0,61
Dhaka,1964,6,18,1,64
Dhaka,1964,7,21,0,59
Dhaka,1964,8,25,0,70
Dhaka,1964,9,24,41,73
Dhaka,1964,10,26,0,60
Dhaka,1964,11,27,0,52
Dhaka,1964,12,27,5,67
Dhaka,1964,13,28,10,71
Dhaka,1964,14,28,12,74
Dhaka,1964,15,30,0,73
Dhaka,1964,16,26,140,79
Dhaka,1964,17,27,10,72
Dhaka,1964,18,27,179,84
Dhaka,1964,19,27,82,81
Dhaka,1964,20,28,20,78
Dhaka,1964,21,28,91,82
Dhaka,1964,22,30,1,73
Dhaka,1964,23,30,82,81
Dhaka,1964,24,27,33,88
Dhaka,1964,25,27,102,88
Dhaka,1964,26,28,39,86
Dhaka,1964,27,28,149,86
Dhaka,1964,28,27,104,91
Dhaka,1964,29,28,170,88
Dhaka,1964,30,28,63,86
Dhaka,1964,31,27,241,90
Dhaka,1964,32,30,36,82
Dhaka,1964,33,28,43,85
Dhaka,1964,34,28,21,86
Dhaka,1964,35,28,55,86
Dhaka,1964,36,27,147,92
Dhaka,1964,37,29,12,83
Dhaka,1964,38,28,21,86
Dhaka,1964,39,29,21,83
Dhaka,1964,40,28,77,84
Dhaka,1964,41,27,114,87
Dhaka,1964,42,28,0,85
Dhaka,1964,43,26,104,90
Dhaka,1964,44,26,56,80
Dhaka,1964,45,25,0,76
Dhaka,1964,46,24,0,78
Dhaka,1964,47,22,29,80
Dhaka,1964,48,23,12,78
Dhaka,1964,49,21,0,73
Dhaka,1964,50,21,0,74
Dhaka,1964,51,18,0,69
